"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-01-31,"92503","CA","Riverside-San Bernardino-Ontario","Riverside County","Riverside",187,2019,0.0105105105105105,0.0337941628264209,0.054858934169279,18364
2019-01-31,"33009","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Hallandale",188,1666,0.00421940928270042,0.0121506682867558,0.0139987827145466,23029
2019-01-31,"43130","OH","Columbus","Fairfield County","Lancaster",189,1089,0.0177570093457944,0.0441035474592522,0.0322274881516588,18212
2019-01-31,"20011","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",190,2755,0.00952729937706119,0.0353250657647501,0.045144157814871,15436
2019-01-31,"98103","WA","Seattle-Tacoma-Bellevue","King County","Seattle",191,2715,0.000368459837877671,0.00891861761426979,-0.0279269602577873,14475
2019-01-31,"28314","NC","Fayetteville","Cumberland County","Fayetteville",192,845,0.00237247924080664,0.00595238095238095,0.0180722891566265,8724
2019-01-31,"76244","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",193,1801,0.00783435926133184,0.0273816314888762,0.0140765765765766,19297
2019-01-31,"29732","SC","Charlotte-Concord-Gastonia","York County","Rock Hill",194,1381,0.0161883738042678,0.0517897943640518,0.0244807121661721,18178
2019-01-31,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",195,3910,0.00981404958677686,0.0294892048446551,0.0335712397568068,4954
2019-01-31,"11233","NY","New York-Newark-Jersey City","Kings County","New York",196,2352,0.00641848523748395,0.024390243902439,0.00255754475703325,655
2019-01-31,"27610","NC","Raleigh","Wake County","Raleigh",197,1286,0.00704776820673453,0.0263367916999202,0.0312750601443464,19860
2019-01-31,"60016","IL","Chicago-Naperville-Elgin","Cook County","Des Plaines",198,1714,0.0100176782557454,0.0362756952841596,0.0124040165386887,21079
2019-01-31,"91911","CA","San Diego-Carlsbad","San Diego County","Chula Vista",199,2431,0.00997091815538014,0.0327102803738318,0.0384451089278086,14219
2019-01-31,"78641","TX","Austin-Round Rock","Williamson County","Leander",200,1595,0.00694444444444444,0.0230917254650417,0.00567465321563682,15711
2019-01-31,"77095","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",201,1699,-0.0041031652989449,-0.0104834012813046,0.00295159386068477,19876
2019-01-31,"87120","NM","Albuquerque","Bernalillo County","Albuquerque",202,1251,0.00240384615384615,0.0113177041228779,0.016246953696182,20772
2019-01-31,"28078","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Huntersville",203,1648,0.00549115314215985,0.0185414091470952,0.0024330900243309,21544
2019-01-31,"21740","MD","Hagerstown-Martinsburg","Washington County","Hagerstown",204,1116,0.0163934426229508,0.0449438202247191,0.0154686078252957,18966
2019-01-31,"22191","VA","Washington-Arlington-Alexandria","Prince William County","Woodbridge",205,1866,0.010286951813752,0.0343680709534368,0.0298013245033113,16365
2019-01-31,"40475","KY","Richmond-Berea","Madison County","Richmond",206,1184,0.00851788756388416,0.0331588132635253,0.0295652173913043,12117
2019-01-31,"94536","CA","San Francisco-Oakland-Hayward","Alameda County","Fremont",207,3200,0.00597296447657969,0.0184595798854233,0.012337867763366,18006
2019-01-31,"34135","FL","Cape Coral-Fort Myers","Lee County","Bonita Springs",208,2256,0.0121130551816958,0.00759267530147387,0.0353373106929784,20330
2019-01-31,"07002","NJ","New York-Newark-Jersey City","Hudson County","Bayonne",209,1932,0.00677436164669099,0.0254777070063694,0.0163072067332983,11343
2019-01-31,"95747","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",210,2260,0.0116383169203223,0.0296127562642369,0.0171017101710171,19442
2019-01-31,"23320","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City","Chesapeake",211,1591,0.000628930817610063,0.000628930817610063,0.0192184497117233,17739
2019-01-31,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","South Gate",212,2426,0.00999167360532889,0.0332197614991482,0.0447889750215332,10682
2019-01-31,"46227","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",213,1147,0.00349956255468067,0.0105726872246696,0.00525854513584575,13024
2019-01-31,"43230","OH","Columbus","Franklin County","Gahanna",214,1552,0.00779220779220779,0.0339773484343771,0.0416107382550336,17397
2019-01-31,"92592","CA","Riverside-San Bernardino-Ontario","Riverside County","Temecula",215,2341,0.00472103004291845,0.0165002171081198,0.029010989010989,22141
2019-01-31,"34711","FL","Orlando-Kissimmee-Sanford","Lake County","Clermont",216,1633,0.0161792159303049,0.0528691166989039,0.0624593363695511,20000
2019-01-31,"19111","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",217,1292,0,0.00155038759689922,0.0197316495659037,16219
2019-01-31,"10027","NY","New York-Newark-Jersey City","New York County","New York",218,3318,0.0199815554872425,0.0590488349824449,0.0250231696014829,2034
2019-01-31,"11236","NY","New York-Newark-Jersey City","Kings County","New York",219,2274,0.0147255689424364,0.0374087591240876,0.016994633273703,4012
2019-01-31,"30080","GA","Atlanta-Sandy Springs-Roswell","Cobb County","Smyrna",220,1613,0.00310945273631841,0.0125549278091651,0.0386349001931745,13543
2019-01-31,"30041","GA","Atlanta-Sandy Springs-Roswell","Forsyth County","Cumming",221,1900,0.00582318687136051,0.0204081632653061,0.0106382978723404,18631
2019-01-31,"74012","OK","Tulsa","Tulsa County","Broken Arrow",222,1246,0.00160771704180064,0.00483870967741936,0.00564971751412429,20185
2019-01-31,"32218","FL","Jacksonville","Duval County","Jacksonville",223,1315,0.0115384615384615,0.0395256916996047,0.071719641401793,16441
2019-01-31,"30052","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Loganville",224,1476,0.00957592339261286,0.0300069783670621,0.0460666194188519,21481
2019-01-31,"21117","MD","Baltimore-Columbia-Towson","Baltimore County","Owings Mills",225,1804,0.000554631170271769,0.00557413600891862,0.0157657657657658,15523
2019-01-31,"75035","TX","Dallas-Fort Worth-Arlington","Collin County","Frisco",226,2125,0.00472813238770686,0.0138358778625954,0.0104612458392772,18049
2019-01-31,"91730","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Rancho Cucamonga",227,2196,0.0073394495412844,0.024731684554363,0.0387890255439924,14534
2019-01-31,"60628","IL","Chicago-Naperville-Elgin","Cook County","Chicago",228,1402,0.00790797987059669,0.03240058910162,0.0462686567164179,18779
2019-01-31,"27834","NC","Greenville","Pitt County","Greenville",229,933,0.0241492864983535,0.0687285223367698,0.088681446907818,12365
2019-01-31,"90201","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Bell",230,2436,0.00827814569536424,0.029585798816568,0.043254817987152,4172
2019-01-31,"92101","CA","San Diego-Carlsbad","San Diego County","San Diego",231,2702,0.00933881210310048,0.0297256097560976,0.0227100681302044,11248
2019-01-31,"10457","NY","New York-Newark-Jersey City","Bronx County","New York",232,1990,0.0127226463104326,0.0300207039337474,0.0898138006571741,428
2019-01-31,"92109","CA","San Diego-Carlsbad","San Diego County","San Diego",233,3279,0.00799262219489702,0.0266123982467126,0.0436028007638447,10599
2019-01-31,"32256","FL","Jacksonville","Duval County","Jacksonville",234,1355,0.00668647845468053,0.0203313253012048,0.05859375,12312
2019-01-31,"90004","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",235,4635,0.0131147540983607,0.0434488968932913,0.0469844138242602,4281
2019-01-31,"07093","NJ","New York-Newark-Jersey City","Hudson County","West New York",236,2173,-0.00503663003663004,-0.00957155879671832,-0.0414644905161006,7714
2019-01-31,"38401","TN","Nashville-Davidson--Murfreesboro--Franklin","Maury County","Columbia",237,1259,0.00962309542902967,0.0311220311220311,-0.02099533437014,23278
2019-01-31,"33186","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","The Crossings",238,2079,0.00824442289039767,0.0302279484638256,0.01513671875,21355
2019-01-31,"48103","MI","Ann Arbor","Washtenaw County","Ann Arbor",239,2176,0.024,0.0682376043200785,0.0327479829140959,18264
2019-01-31,"30062","GA","Atlanta-Sandy Springs-Roswell","Cobb County","Marietta",240,1932,0.00259470679813181,0.00993204391008887,0.00887728459530026,21133
2019-01-31,"75206","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",241,2162,-0.00871160018340211,-0.0168258299226921,-0.0195011337868481,6777
2019-01-31,"90706","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Bellflower",242,2528,0.00677021107128634,0.0205894226887364,0.0377668308702791,9835
2019-01-31,"89052","NV","Las Vegas-Henderson-Paradise","Clark County","Henderson",243,1904,0.010079575596817,0.0303030303030303,0.0347826086956522,20441
2019-01-31,"30331","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",244,1329,0.0129573170731707,0.045633359559402,0.0649038461538462,15809
2019-01-31,"02155","MA","Boston-Cambridge-Newton","Middlesex County","Medford",245,2520,-0.00158478605388273,0.003584229390681,-0.0167772142021069,10874
2019-01-31,"80634","CO","Greeley","Weld County","Greeley",246,1739,0.00987224157955865,0.0289940828402367,0.0668711656441718,18059
2019-01-31,"43026","OH","Columbus","Franklin County","Hilliard",247,1641,0.00922509225092251,0.0314267756128221,0.0379506641366224,19254
2019-01-31,"10701","NY","New York-Newark-Jersey City","Westchester County","Yonkers",248,2712,0.0207000376364321,0.0830670926517572,-0.00367376928728876,3457
2019-01-31,"75217","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",249,1242,0.0105777054515867,0.0358632193494579,0.0552251486830926,19061
2019-01-31,"29072","SC","Columbia","Lexington County","Lexington",250,1503,0.0100806451612903,0.0351239669421488,0.0203665987780041,16572
2019-01-31,"91342","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",251,2734,0.00922849760059062,0.0289800526910049,0.0704776820673453,18046
2019-01-31,"37130","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County","Murfreesboro",252,1326,0.00606980273141123,0.0184331797235023,0.0231481481481482,14993
2019-01-31,"95123","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",253,3440,0.000290782204129107,0.000872854233343032,0.0201660735468565,17059
2019-01-31,"33012","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Hialeah",254,1777,0.00622876557191393,0.0200918484500574,0.022439585730725,17323
2019-01-31,"60626","IL","Chicago-Naperville-Elgin","Cook County","Chicago",255,1504,0.00602006688963211,0.0238257317903336,0.0336769759450172,9042
2019-01-31,"92335","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Fontana",256,1895,0.0106666666666667,0.0332606324972737,0.0664040517726505,15293
2019-01-31,"11372","NY","New York-Newark-Jersey City","Queens County","New York",257,2217,0.00407608695652174,0.0114051094890511,0.0345310312645824,6181
2019-01-31,"60649","IL","Chicago-Naperville-Elgin","Cook County","Chicago",258,1382,0.00728862973760933,0.0275092936802974,0.0375375375375375,6335
2019-01-31,"92021","CA","San Diego-Carlsbad","San Diego County","El Cajon",259,2479,0.0101874490627547,0.0316271327507283,0.031198003327787,10866
2019-01-31,"23454","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",260,1649,0.000606796116504854,0.00426309378806334,0.00548780487804878,18807
2019-01-31,"93065","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Simi Valley",261,2859,0.00562785789658811,0.018888096935139,0.0280474649406688,20525
2019-01-31,"33063","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Margate",262,1565,0.00837628865979381,0.0215404699738903,0.0440293529019346,20723
2019-01-31,"32174","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County","Ormond Beach",263,1654,0.0134803921568627,0.042875157629256,0.12135593220339,16766
2019-01-31,"44130","OH","Cleveland-Elyria","Cuyahoga County","Parma Heights",264,1190,0,0,0.00168350168350168,16615
2019-01-31,"48185","MI","Detroit-Warren-Dearborn","Wayne County","Westland",265,1163,0.00518582541054451,0.0183887915936953,0.00867302688638335,13997
2019-01-31,"92627","CA","Los Angeles-Long Beach-Anaheim","Orange County","Costa Mesa",266,3143,0.000318268618714195,0.000955414012738854,0.0207859694706073,9459
2019-01-31,"72401","AR","Jonesboro","Craighead County","Jonesboro",267,1043,-0.00286806883365201,-0.000957854406130268,0.000959692898272553,14953
2019-01-31,"27858","NC","Greenville","Pitt County","Greenville",268,1199,0.000834724540901503,0.00502933780385583,0.0204255319148936,14285
2019-01-31,"20001","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",269,2868,0.00139664804469274,0.00843881856540084,-0.0181444710715508,9764
2019-01-31,"02360","MA","Boston-Cambridge-Newton","Plymouth County","Plymouth",270,2034,0.0134529147982063,0.0314401622718053,0.0272727272727273,21295
2019-01-31,"33027","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Miramar",271,2239,0.00313620071684588,0.0154195011337868,0.0195810564663024,23600
2019-01-31,"33311","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Fort Lauderdale",272,1665,0.0103155339805825,0.0354477611940298,0.0380299251870324,16496
2019-01-31,"20878","MD","Washington-Arlington-Alexandria","Montgomery County","Gaithersburg",273,2533,-0.00118296529968454,0,0.0144173007609131,19968
2019-01-31,"23666","VA","Virginia Beach-Norfolk-Newport News","Hampton City","Hampton",274,1293,0.00544323483670296,0.017309205350118,0.0125293657008614,15134
2019-01-31,"33064","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Pompano Beach",275,1681,0.00478182904961148,0.0225060827250608,0.0338253382533825,18481
2019-01-31,"30022","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Johns Creek",276,2297,0.00613228208497591,0.0208888888888889,0.0291218637992832,19278
2019-01-31,"85705","AZ","Tucson","Pima County","Tucson",277,1096,0.0214352283317801,0.0609874152952565,0.0609874152952565,7632
2019-01-31,"87121","NM","Albuquerque","Bernalillo County","Albuquerque",278,1126,-0.00177304964539007,-0.00530035335689046,0.0107719928186715,19459
2019-01-31,"34953","FL","Port St. Lucie","Saint Lucie County","Port Saint Lucie",279,1577,0.00766773162939297,0.0233614536015574,0.0520346897931955,23464
2019-01-31,"11218","NY","New York-Newark-Jersey City","Kings County","New York",280,2336,0.00429922613929493,0.014329135909683,-0.0323115161557581,4668
2019-01-31,"90011","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",281,2580,0.0177514792899408,0.0526315789473684,0.0565110565110565,4716
2019-01-31,"08831","NJ","New York-Newark-Jersey City","Middlesex County","Monroe",282,2249,-0.00442673749446658,-0.0157549234135667,-0.0114285714285714,21023
2019-01-31,"11223","NY","New York-Newark-Jersey City","Kings County","New York",283,2208,0.00683994528043776,0.0222222222222222,-0.0773088173840368,3777
2019-01-31,"20147","VA","Washington-Arlington-Alexandria","Loudoun County","Ashburn",284,2482,0.00567260940032415,0.017630176301763,0.0285951098217986,17820
2019-01-31,"43701","OH","Zanesville","Muskingum County","Zanesville",285,930,0.00540540540540541,0.0356347438752784,0.0402684563758389,18332
2019-01-31,"91710","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Chino",286,2295,0.00657894736842105,0.0227272727272727,0.0296096904441454,16783
2019-01-31,"90025","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",287,3983,0.0111703478040112,0.0340083073727934,0.0268110337715906,7569
2019-01-31,"90027","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",288,4955,-0.00221506242448651,-0.0115699182126471,-0.0139303482587065,4682
2019-01-31,"44077","OH","Cleveland-Elyria","Lake County","Painesville",289,1193,-0.00167364016736402,-0.00500417014178482,-0.0107794361525705,19111
2019-01-31,"10021","NY","New York-Newark-Jersey City","New York County","New York",290,3928,0.0126321216808456,0.0339563042906028,0.00434671439529532,11840
2019-01-31,"55901","MN","Rochester","Olmsted County","Rochester",291,1393,0.0138282387190684,0.0465815176558978,0.0545041635124905,17331
2019-01-31,"58103","ND","Fargo","Cass County","Fargo",292,1299,0.000770416024653313,0.00464037122969838,-0.0173978819969743,8496
