"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-01-31,"30252","GA","Atlanta-Sandy Springs-Roswell","Henry County","McDonough",1800,1465,0.00618131868131868,0.0187760778859527,0.0353356890459364,16740
2019-01-31,"95926","CA","Chico","Butte County","Chico",1801,1612,0.0043613707165109,0.00624219725343321,0.0280612244897959,9903
2019-01-31,"46219","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",1802,956,0.00420168067226891,0.0170212765957447,0.0127118644067797,12582
2019-01-31,"12401","NY","Kingston","Ulster County","Kingston",1803,1598,0.00250941028858218,0.00566393958464443,0.0152477763659466,10669
2019-01-31,"59701","MT","Butte-Silver Bow","Silver Bow County","Butte",1804,946,0.0350109409190372,0.114252061248528,0.152253349573691,11776
2019-01-31,"10026","NY","New York-Newark-Jersey City","New York County","New York",1805,3345,0.0145586897179254,0.0462934000625587,0.0191956124314442,5670
2019-01-31,"33032","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Princeton",1806,1777,0.00736961451247166,0.0277617119722383,0.0416178194607268,15136
2019-01-31,"76107","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",1807,1557,0.0123537061118336,0.038,0.0414715719063545,10401
2019-01-31,"80205","CO","Denver-Aurora-Lakewood","Denver County","Denver",1808,2136,-0.000935453695042095,0,0.0279114533205005,9792
2019-01-31,"02128","MA","Boston-Cambridge-Newton","Suffolk County","Boston",1809,2369,0.000844951415293621,0.00126796280642434,0.00296359017781541,7663
2019-01-31,"78006","TX","San Antonio-New Braunfels","Kendall County","Boerne",1810,2119,0.0100095328884652,0.0261501210653753,-0.00141376060320452,11941
2019-01-31,"85033","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",1811,1186,0.0136752136752137,0.0376202974628171,0.0821167883211679,12914
2019-01-31,"33611","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",1812,1528,0.0119205298013245,0.0415814587593729,0.0387491502379334,13535
2019-01-31,"02139","MA","Boston-Cambridge-Newton","Middlesex County","Cambridge",1813,2569,-0.000389105058365759,0.00705605644845159,-0.0134408602150538,10048
2019-01-31,"19132","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",1814,1138,0.0160714285714286,0.0488479262672811,0.0984555984555985,16522
2019-01-31,"46203","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",1815,808,0.00748129675810474,0.0253807106598985,0.0412371134020618,14677
2019-01-31,"85286","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",1816,1838,0.00108932461873638,0.0060207991242474,0.0508862206975414,12126
2019-01-31,"93455","CA","Santa Maria-Santa Barbara","Santa Barbara County","Santa Maria",1817,2031,0.00594353640416048,0.0190667335674862,0.0341140529531568,13484
2019-01-31,"08902","NJ","New York-Newark-Jersey City","Middlesex County","North Brunswick",1818,2142,0.00421940928270042,0.0122873345935728,-0.0192307692307692,10465
2019-01-31,"30084","GA","Atlanta-Sandy Springs-Roswell","Dekalb County","Tucker",1819,1531,0.00789993416721527,0.0261394101876676,0.0323668240053945,12423
2019-01-31,"97224","OR","Portland-Vancouver-Hillsboro","Washington County","Tigard",1820,2045,0.0059026069847516,0.0276381909547739,0.0108749382105783,10969
2019-01-31,"94040","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Mountain View",1821,4618,0.00873743993010048,0.027135231316726,0.0301137631050636,7616
2019-01-31,"40220","KY","Louisville/Jefferson County","Jefferson County","Louisville",1822,1356,0,0.00444444444444444,-0.0216450216450216,12545
2019-01-31,"94608","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",1823,3021,0.00565912117177097,0.0247625508819539,0.0123994638069705,10144
2019-01-31,"19063","PA","Philadelphia-Camden-Wilmington","Delaware County","Middletown",1824,2266,0.0198019801980198,0.0593735390369331,0.0152329749103943,11935
2019-01-31,"08360","NJ","Vineland-Bridgeton","Cumberland County","Vineland",1825,1278,-0.0154083204930663,-0.0398196844477836,0.0134813639968279,11225
2019-01-31,"78413","TX","Corpus Christi","Nueces County","Corpus Christi",1826,1598,0.00188087774294671,0.00566393958464443,0.00566393958464443,10119
2019-01-31,"61201","IL","Davenport-Moline-Rock Island","Rock Island County","Rock Island",1827,857,0.00823529411764706,0.0190249702734839,0.0375302663438257,14658
2019-01-31,"46224","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",1828,1010,0.00297914597815293,0.0171198388721047,0.0150753768844221,7680
2019-01-31,"72712","AR","Fayetteville-Springdale-Rogers","Benton County","Bentonville",1829,1243,0.008110300081103,0.0332502078137988,-0.0111376292760541,16522
2019-01-31,"97222","OR","Portland-Vancouver-Hillsboro","Clackamas County","Milwaukie",1830,1856,0.0158730158730159,0.0527509926262053,0.0551449687322342,10529
2019-01-31,"43110","OH","Columbus","Franklin County","Columbus",1831,1398,0.00647948164146868,0.0211833455076698,0.0152505446623094,11361
2019-01-31,"34232","FL","North Port-Sarasota-Bradenton","Sarasota County","Sarasota",1832,1626,0.0037037037037037,0.0143480973175296,0.019435736677116,14193
2019-01-31,"93534","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Lancaster",1833,1743,0.00926462072958888,0.0325829383886256,0.0812655086848635,9235
2019-01-31,"44512","OH","Youngstown-Warren-Boardman","Mahoning County","Boardman",1834,870,-0.0235690235690236,-0.0822784810126582,-0.0279329608938547,12479
2019-01-31,"92025","CA","San Diego-Carlsbad","San Diego County","Escondido",1835,2505,0.00441058540497193,0.0158150851581509,0.0355518809425382,9322
2019-01-31,"62521","IL","Decatur","Macon County","Decatur",1836,944,0.0107066381156317,0.028322440087146,-0.00736067297581493,15461
2019-01-31,"08012","NJ","Philadelphia-Camden-Wilmington","Camden County","Gloucester",1837,1672,0.00541190619362598,0.0188909201706277,0.00541190619362598,12269
2019-01-31,"33401","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","West Palm Beach",1838,1685,0.00958657878969443,0.0293219303604154,0.00657108721624851,14505
2019-01-31,"70056","LA","New Orleans-Metairie","Jefferson Parish","Gretna",1839,1427,0.00990799716914367,0.0207439198855508,0.0280979827089337,9910
2019-01-31,"32127","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County","Port Orange",1840,1607,0.00752351097178683,0.0327763496143959,0.122990915443746,12231
2019-01-31,"64804","MO","Joplin","Jasper County","Joplin",1841,839,0.00599520383693046,0.00962695547533093,-0.00237812128418549,11137
2019-01-31,"01040","MA","Springfield","Hampden County","Holyoke",1842,1477,0.0144230769230769,0.0271210013908206,0.0256944444444444,7665
2019-01-31,"70808","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",1843,1521,-0.0052321778940484,-0.0123376623376623,-0.0299744897959184,12380
2019-01-31,"23111","VA","Richmond","Hanover County","Mechanicsville",1844,1523,-0.0039241334205363,0.00197368421052632,0.0207774798927614,14969
2019-01-31,"63114","MO","St. Louis","Saint Louis County","Overland",1845,850,0.00117785630153121,0.00710900473933649,0.00950118764845606,14504
2019-01-31,"07105","NJ","New York-Newark-Jersey City","Essex County","Newark",1846,1616,0.00372670807453416,0.017632241813602,-0.0128283445326817,5092
2019-01-31,"27330","NC","Sanford","Lee County","Sanford",1847,1016,0.0200803212851406,0.05175983436853,0.040983606557377,13783
2019-01-31,"58078","ND","Fargo","Cass County","West Fargo",1848,1385,0.0036231884057971,0.0102115244347192,-0.0128296507483963,9493
2019-01-31,"85120","AZ","Phoenix-Mesa-Scottsdale","Pinal County","Apache Junction",1849,1195,0.0144312393887946,0.0454943132108486,0.0603371783496007,5670
2019-01-31,"87505","NM","Santa Fe","Santa Fe County","Santa Fe",1850,1913,0.0279419666845782,0.0881683731513083,0.0918949771689498,14107
2019-01-31,"29461","SC","Charleston-North Charleston","Berkeley County","Moncks Corner",1851,1413,0.00641025641025641,0.0253991291727141,0.00928571428571429,10618
2019-01-31,"75081","TX","Dallas-Fort Worth-Arlington","Dallas County","Richardson",1852,1816,0.0167973124300112,0.0570430733410943,0.0329920364050057,9927
2019-01-31,"91320","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Thousand Oaks",1853,3156,0.00541573749601784,0.0183930300096805,-0.00189753320683112,14081
2019-01-31,"78041","TX","Laredo","Webb County","Laredo",1854,1203,-0.000830564784053156,0.00417362270450751,-0.0123152709359606,9846
2019-01-31,"30305","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",1855,2537,0,-0.00626713670191931,-0.0197063369397218,11047
2019-01-31,"77338","TX","Houston-The Woodlands-Sugar Land","Harris County","Humble",1856,1404,0.00285714285714286,0.0107991360691145,0.0225782957028405,9996
2019-01-31,"91016","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Monrovia",1857,2605,0.00424055512721665,0.0151987529228371,0.0223704866562009,10552
2019-01-31,"48310","MI","Detroit-Warren-Dearborn","Macomb County","Sterling Heights",1858,1545,0.00980392156862745,0.032064128256513,0.0171165240289664,12791
2019-01-31,"30102","GA","Atlanta-Sandy Springs-Roswell","Cobb County","Acworth",1859,1414,0.00712250712250712,0.0216763005780347,0.0328707085463842,14096
2019-01-31,"04240","ME","Lewiston-Auburn","Androscoggin County","Lewiston",1860,1236,0.0122850122850123,0.0636833046471601,0.0528109028960818,9732
2019-01-31,"60644","IL","Chicago-Naperville-Elgin","Cook County","Chicago",1861,1485,0.00883152173913043,0.0298196948682386,0.0291060291060291,5520
2019-01-31,"90291","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1862,4652,0.0262519302889918,0.0701633310328963,-0.0102127659574468,8175
2019-01-31,"75075","TX","Dallas-Fort Worth-Arlington","Collin County","Plano",1863,1927,0.00731834814427601,0.0201164637374272,0.0190375462718139,10477
2019-01-31,"77060","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",1864,1296,0.00232018561484919,0.0101325019485581,0.0269413629160063,4521
2019-01-31,"37207","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",1865,1432,0.00209937018894332,0.0141643059490085,0.00209937018894332,10796
2019-01-31,"97080","OR","Portland-Vancouver-Hillsboro","Multnomah County","Gresham",1866,1858,0.0037817396002161,0.022002200220022,-0.00268384326355341,11702
2019-01-31,"30132","GA","Atlanta-Sandy Springs-Roswell","Paulding County","Dallas",1867,1298,-0.00688599846977812,-0.018896447467876,-0.0313432835820895,11646
2019-01-31,"31405","GA","Savannah","Chatham County","Savannah",1868,1248,0.00483091787439614,0.0221130221130221,0.00970873786407767,11638
2019-01-31,"14612","NY","Rochester","Monroe County","Greece",1869,1416,0.0107066381156317,0.028322440087146,-0.0152990264255911,11699
2019-01-31,"92395","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Victorville",1870,1391,0.0116363636363636,0.035740878629933,0.0667177914110429,12097
2019-01-31,"92584","CA","Riverside-San Bernardino-Ontario","Riverside County","Menifee",1871,2095,0.00866634569090034,0.0259549461312439,0.0443668993020937,13127
2019-01-31,"85210","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",1872,1293,0.0141176470588235,0.0461165048543689,0.0668316831683168,9495
2019-01-31,"33880","FL","Lakeland-Winter Haven","Polk County","Winter Haven",1873,1192,0.014468085106383,0.0446976336546889,0.0826521344232516,10633
2019-01-31,"80126","CO","Denver-Aurora-Lakewood","Douglas County","Highlands Ranch",1874,2487,-0.00160578081091931,-0.00240673886883273,-0.00160578081091931,14470
2019-01-31,"91606","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1875,2856,0.00740740740740741,0.0240229472929365,0.0277078085642317,7377
2019-01-31,"80228","CO","Denver-Aurora-Lakewood","Jefferson County","Lakewood",1876,2158,0.002322340919647,0.00841121495327103,0.00982686008423023,11603
2019-01-31,"33133","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami",1877,2301,-0.00346470333477696,-0.0149828767123288,-0.0212675457252233,17417
2019-01-31,"91423","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1878,3977,0.010930350788002,0.0332553910106521,0.0186987704918033,8743
2019-01-31,"70122","LA","New Orleans-Metairie","Orleans Parish","New Orleans",1879,1384,0.028996282527881,0.0984126984126984,0.0351533283470456,11135
2019-01-31,"02920","RI","Providence-Warwick","Providence County","Cranston",1880,1659,0.0209230769230769,0.054002541296061,0.0675675675675676,11028
2019-01-31,"31313","GA","Hinesville","Liberty County","Hinesville",1881,988,-0.00603621730382294,-0.011011011011011,0.0196078431372549,11048
2019-01-31,"90065","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1882,3004,0.0111073712554695,0.0347915949018257,0.0305317324185249,9860
2019-01-31,"84107","UT","Salt Lake City","Salt Lake County","Murray",1883,1484,0.00815217391304348,0.0255701451278507,0.029126213592233,9910
2019-01-31,"98584","WA","Shelton","Mason County","Shelton",1884,1364,-0.00872093023255814,-0.0137382501807664,0.0982286634460548,12090
2019-01-31,"97230","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",1885,1792,0.00335946248600224,0.0170261066969353,-0.00775193798449612,11206
2019-01-31,"11237","NY","New York-Newark-Jersey City","Kings County","New York",1886,2436,0.0133111480865225,0.05,-0.0220794861501405,5273
2019-01-31,"85302","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Glendale",1887,1322,0.0177059276366436,0.0542264752791069,0.0592948717948718,10999
2019-01-31,"95126","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",1888,3393,0.00414323764427345,0.0128358208955224,0.0235294117647059,7589
2019-01-31,"32547","FL","Crestview-Fort Walton Beach-Destin","Okaloosa County","Fort Walton Beach",1889,1263,0.0120192307692308,0.0352459016393443,0.0268292682926829,11525
2019-01-31,"30213","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Fairburn",1890,1358,0.00816629547141797,0.027231467473525,0.0494590417310665,11743
2019-01-31,"96826","HI","Urban Honolulu","Honolulu County","Honolulu",1891,1943,0.0041343669250646,0.0172774869109948,0.0204831932773109,9555
2019-01-31,"17403","PA","York-Hanover","York County","York",1892,1151,0.0167844522968198,0.0501824817518248,0.0167844522968198,13228
2019-01-31,"33155","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Coral Terrace",1893,2266,-0.00526777875329236,-0.0130662020905923,-0.00395604395604396,15527
2019-01-31,"27502","NC","Raleigh","Wake County","Apex",1894,1630,-0.00305810397553517,-0.00488400488400488,-0.00366748166259169,12588
2019-01-31,"34983","FL","Port St. Lucie","Saint Lucie County","Port Saint Lucie",1895,1516,0.0167672702883971,0.0476848652384243,0.0601398601398601,16616
2019-01-31,"23231","VA","Richmond","Henrico County","Henrico",1896,1300,0.00154083204930663,0.0069713400464756,0.0268562401263823,12357
2019-01-31,"96753","HI","Kahului-Wailuku-Lahaina","Maui County","Kihei",1897,2896,-0.00719917723688721,-0.0236008091706001,-0.00481099656357388,15950
2019-01-31,"28092","NC","Charlotte-Concord-Gastonia","Lincoln County","Lincolnton",1898,992,-0.0178217821782178,-0.0479846449136276,-0.008,14687
2019-01-31,"85086","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Anthem",1899,1842,0.00436205016357688,0.0126443100604728,0.0336700336700337,15073
2019-01-31,"95928","CA","Chico","Butte County","Chico",1900,1635,0.00801479654747226,0.0174237710018668,0.0414012738853503,9557
2019-01-31,"36330","AL","Enterprise","Coffee County","Enterprise",1901,920,0.00766703176341731,0.0222222222222222,-0.00216919739696312,16445
2019-01-31,"08857","NJ","New York-Newark-Jersey City","Middlesex County","Old Bridge",1902,2297,-0.00390286209887251,-0.00820379965457686,0,11199
2019-01-31,"94404","CA","San Francisco-Oakland-Hayward","San Mateo County","Foster City",1903,4311,0.0107854630715123,0.0382947976878613,0.0308464849354376,10658
2019-01-31,"84020","UT","Salt Lake City","Salt Lake County","Draper",1904,1953,0.00670103092783505,0.00982419855222337,0.00256673511293634,14161
2019-01-31,"02138","MA","Boston-Cambridge-Newton","Middlesex County","Cambridge",1905,2586,0.00388198757763975,0.0189125295508274,-0.00115874855156431,10443
2019-01-31,"75154","TX","Dallas-Fort Worth-Arlington","Dallas County","Glenn Heights",1906,1639,0.00861538461538462,0.0295226130653266,0.0224578914535246,11463
2019-01-31,"35630","AL","Florence-Muscle Shoals","Lauderdale County","Florence",1907,800,-0.00124843945068664,-0.0099009900990099,0.00882723833543506,10947
2019-01-31,"70117","LA","New Orleans-Metairie","Orleans Parish","New Orleans",1908,1261,0.0319148936170213,0.10905892700088,-0.00864779874213836,9450
2019-01-31,"76119","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",1909,1258,0.0219333874898457,0.0661016949152542,0.0789022298456261,10506
