"","x"
"8492","2017-09"
"8493","2017-09"
"8494","2017-09"
"8495","2017-09"
"8496","2017-09"
"8497","2017-09"
"8498","2017-09"
"8499","2017-09"
"8500","2017-09"
"8501","2017-09"
"8502","2017-09"
"8503","2017-09"
"8504","2012-01"
"8505","2017-09"
"8506","2016-02"
"8507","2001-04"
"8508","2017-09"
"8509","2017-09"
"8510","2017-09"
"8511","2017-09"
"8512","2017-09"
"8513","2017-09"
"8514","2017-09"
"8515","2017-09"
"8516","2017-09"
"8517","2017-09"
"8518","2017-09"
"8519","2017-09"
"8520","2017-09"
"8521","2017-09"
"8522","2017-09"
"8523","2017-09"
"8524","2017-09"
"8525","2017-09"
"8526","2017-09"
"8527","2017-09"
"8528","2017-09"
"8529","2017-09"
"8530","2017-09"
"8531","2015-08"
"8532","2017-09"
"8533","2017-09"
"8534","2017-09"
"8535","2017-09"
"8536","2017-09"
"8537","2017-09"
"8538","2017-09"
"8539","2017-09"
"8540","2017-09"
"8541","2017-09"
"8542","2017-09"
"8543","2017-09"
"8544","2017-09"
"8545","2017-10"
"8546","2017-10"
"8547","2017-10"
"8548","2017-10"
"8549","2017-10"
"8550","2017-10"
"8551","2017-10"
"8552","2017-10"
"8553","2017-10"
"8554","2017-10"
"8555","2017-10"
"8556","2017-10"
"8557","2017-10"
"8558","2017-10"
"8559","2017-10"
"8560","2017-10"
"8561","2017-10"
"8562","2017-10"
"8563","2017-10"
"8564","2017-10"
"8565","2017-10"
"8566","2017-10"
"8567","2017-10"
"8568","2017-10"
"8569","2017-10"
"8570","2017-10"
"8571","2017-10"
"8572","2017-10"
"8573","2017-10"
"8574","2017-10"
"8575","2017-10"
"8576","2017-10"
"8577","2017-10"
"8578","2017-10"
"8579","2017-10"
"8580","2017-10"
"8581","2017-10"
"8582","2017-10"
"8583","2017-10"
"8584","2017-10"
"8585","2017-10"
"8586","2017-10"
"8587","2017-10"
"8588","2017-10"
"8589","2017-10"
"8590","2017-10"
"8591","2017-10"
"8592","2017-10"
"8593","2017-10"
"8594","2017-10"
"8595","2017-10"
"8596","2017-10"
"8597","2017-11"
"8598","2017-11"
"8599","2017-11"
"8600","2017-11"
"8601","2017-11"
"8602","2017-11"
"8603","2017-11"
"8604","2017-11"
"8605","2017-11"
"8606","2017-11"
"8607","2017-11"
"8608","2017-11"
"8609","2017-11"
"8610","2017-11"
"8611","2017-11"
"8612","2017-11"
"8613","2017-11"
"8614","2017-11"
"8615","2017-11"
"8616","2017-11"
"8617","2017-11"
"8618","2006-09"
"8619","2017-11"
"8620","2017-11"
"8621","2017-11"
"8622","2017-11"
"8623","2017-11"
"8624","2017-11"
"8625","2013-09"
"8626","2008-10"
"8627","2017-11"
"8628","2017-11"
"8629","2017-11"
"8630","2017-11"
"8631","2017-11"
"8632","2017-11"
"8633","2017-12"
"8634","2017-12"
"8635","2017-12"
"8636","2015-05"
"8637","2015-05"
"8638","2015-06"
"8639","2017-12"
"8640","2017-12"
"8641","2017-12"
"8642","2017-12"
"8643","2017-12"
"8644","2017-12"
"8645","2017-12"
"8646","2017-12"
"8647","2012-02"
"8648","2012-02"
"8649","2017-12"
"8650","2009-03"
"8651","2017-12"
"8652","2017-12"
"8653","2017-09"
"8654","2016-12"
"8655","2017-12"
"8656","2017-12"
"8657","2017-12"
"8658","2017-12"
"8659","2014-12"
"8660","2012-11"
"8661","2017-12"
"8662","2017-12"
"8663","2017-12"
"8664","2017-12"
"8665","2017-12"
"8666","2017-12"
"8667","2017-12"
"8668","2017-12"
"8669","2017-12"
"8670","2014-05"
"8671","2008-07"
"8672","2008-10"
"8673","2014-09"
"8674","2015-08"
"8675","2017-12"
"8676","2017-12"
"8677","2009-07"
"8678","2017-12"
"8679","2017-12"
"8680","2017-12"
"8681","2017-12"
"8682","2017-12"
"8683","2017-08"
"8684","2017-12"
"8685","2017-12"
"8686","2017-12"
"8687","2017-12"
"8688","2018-01"
"8689","2018-01"
"8690","2018-01"
"8691","2018-01"
"8692","2018-01"
"8693","2018-01"
"8694","2018-01"
"8695","2018-01"
"8696","2014-04"
"8697","2018-01"
"8698","2018-01"
"8699","2018-01"
"8700","2018-01"
"8701","2018-01"
"8702","2018-01"
"8703","2018-01"
"8704","2017-09"
"8705","2017-10"
"8706","2018-01"
"8707","2009-09"
"8708","2010-05"
"8709","2018-01"
"8710","2017-11"
"8711","2017-01"
"8712","2018-01"
"8713","2018-01"
"8714","2018-01"
"8715","2018-01"
"8716","2018-01"
"8717","2018-01"
"8718","2018-01"
"8719","2018-01"
"8720","2018-01"
"8721","2018-01"
"8722","2018-01"
"8723","2008-04"
"8724","2018-01"
"8725","2018-01"
"8726","2018-01"
"8727","2017-10"
"8728","2018-01"
"8729","2013-03"
"8730","2018-01"
"8731","2018-01"
"8732","2018-01"
"8733","2013-06"
"8734","2015-09"
"8735","2018-05"
"8736","2006-01"
"8737","2018-07"
"8738","2018-05"
"8739","2018-07"
"8740","2018-07"
"8741","2018-07"
"8742","2018-07"
"8743","2018-07"
"8744","2018-07"
"8745","2018-07"
"8746","2018-07"
"8747","2018-07"
"8748","2018-07"
"8749","2018-07"
"8750","2015-01"
"8751","2018-07"
"8752","2018-07"
"8753","2015-08"
"8754","2018-07"
"8755","2018-07"
"8756","2018-07"
"8757","2018-07"
"8758","2018-07"
"8759","2018-07"
"8760","2018-07"
"8761","2018-02"
"8762","2018-02"
"8763","2018-07"
"8764","2018-07"
"8765","2018-07"
"8766","2018-07"
"8767","2018-07"
"8768","2018-07"
"8769","2017-10"
"8770","2018-01"
"8771","2018-07"
"8772","2018-07"
"8773","2018-07"
"8774","2018-07"
"8775","2018-04"
"8776","2018-07"
"8777","2018-07"
"8778","2018-07"
"8779","2018-07"
"8780","2018-07"
"8781","2018-07"
"8782","2018-07"
"8783","2018-07"
"8784","2018-07"
"8785","2018-07"
"8786","2018-07"
"8787","2007-11"
"8788","2018-07"
"8789","2018-07"
"8790","2018-08"
"8791","2018-08"
"8792","2018-08"
"8793","2018-08"
"8794","2018-08"
"8795","2018-07"
"8796","2018-07"
"8797","2018-07"
"8798","2018-07"
"8799","2018-07"
"8800","2017-01"
"8801","2018-07"
"8802","2018-07"
"8803","2018-07"
"8804","2018-07"
"8805","2018-07"
"8806","2018-07"
"8807","2018-07"
"8808","2018-07"
"8809","2018-08"
"8810","2018-08"
"8811","2018-08"
"8812","2018-08"
"8813","2018-08"
"8814","2018-08"
"8815","2018-08"
"8816","2018-08"
"8817","2018-08"
"8818","2018-08"
"8819","2018-08"
"8820","2018-08"
"8821","2018-08"
"8822","2018-08"
"8823","2002-09"
"8824","2016-08"
"8825","2018-08"
"8826","2018-08"
"8827","2018-08"
"8828","2018-08"
"8829","2018-08"
"8830","2018-08"
"8831","2018-08"
"8832","2018-08"
"8833","2018-08"
"8834","2018-08"
"8835","2018-08"
"8836","2018-05"
"8837","2018-08"
"8838","2018-08"
"8839","2018-08"
"8840","2018-08"
"8841","2018-08"
"8842","2018-08"
"8843","2018-08"
"8844","2018-08"
"8845","2018-08"
"8846","2018-08"
"8847","2018-08"
"8848","2018-08"
"8849","2018-08"
"8850","2018-08"
"8851","2018-08"
"8852","2018-08"
"8853","2018-08"
"8854","2018-08"
"8855","2018-08"
"8856","2018-08"
"8857","2018-08"
"8858","2018-08"
"8859","2018-08"
"8860","2018-08"
"8861","2018-08"
"8862","2018-08"
"8863","2018-08"
"8864","2018-09"
"8865","2018-09"
"8866","2018-09"
"8867","2017-07"
"8868","2018-09"
"8869","2018-09"
"8870","2018-09"
"8871","2018-09"
"8872","2018-09"
"8873","2018-09"
"8874","2018-09"
"8875","2018-09"
"8876","2017-11"
"8877","2018-06"
"8878","2018-09"
"8879","2018-09"
"8880","2018-09"
"8881","2017-08"
"8882","2018-09"
"8883","2018-09"
"8884","2018-09"
"8885","2018-09"
"8886","2018-09"
"8887","2018-09"
"8888","2018-09"
"8889","2018-09"
"8890","2018-09"
"8891","2018-09"
"8892","2018-09"
"8893","2018-09"
"8894","2018-09"
"8895","2018-09"
"8896","2018-01"
"8897","2018-09"
"8898","2018-09"
"8899","2018-09"
"8900","2016-05"
"8901","2018-09"
"8902","2018-09"
"8903","2018-09"
"8904","2018-09"
"8905","2018-09"
"8906","2018-09"
"8907","2018-09"
"8908","2018-09"
"8909","2018-09"
"8910","2018-09"
"8911","2018-09"
"8912","2018-09"
"8913","2018-09"
"8914","2018-09"
"8915","2018-09"
"8916","2018-09"
"8917","2018-10"
"8918","2018-10"
"8919","2018-10"
"8920","2018-10"
"8921","2018-10"
"8922","2018-10"
"8923","2018-10"
"8924","2018-10"
"8925","2018-10"
"8926","2018-10"
"8927","2018-10"
"8928","2018-10"
"8929","2018-10"
"8930","2018-10"
"8931","2018-10"
"8932","2018-10"
"8933","2018-10"
"8934","2018-10"
"8935","2018-10"
"8936","2018-10"
"8937","2018-10"
"8938","2018-10"
"8939","2018-10"
"8940","2018-10"
"8941","2018-10"
"8942","2018-10"
"8943","2017-08"
"8944","2018-10"
"8945","2018-09"
"8946","2018-10"
"8947","2018-10"
"8948","2002-09"
"8949","2018-10"
"8950","2018-10"
"8951","2018-05"
"8952","2018-10"
"8953","2018-09"
"8954","2016-07"
"8955","2016-06"
"8956","2018-06"
"8957","2018-10"
"8958","2018-10"
"8959","2018-10"
"8960","2018-10"
"8961","2018-10"
"8962","2018-10"
"8963","2018-10"
"8964","2018-10"
"8965","2018-10"
"8966","2018-10"
"8967","2018-10"
"8968","2009-10"
"8969","2018-07"
"8970","2018-10"
"8971","2018-10"
"8972","2018-10"
"8973","2018-05"
"8974","2018-10"
"8975","2018-10"
"8976","2018-10"
"8977","2018-10"
"8978","2018-10"
"8979","2018-10"
"8980","2015-03"
"8981","2012-06"
"8982","2018-11"
"8983","2016-06"
"8984","2018-11"
"8985","2018-11"
"8986","2018-11"
"8987","2018-11"
"8988","2018-11"
"8989","2018-11"
"8990","2017-04"
"8991","2017-11"
"8992","2017-10"
"8993","2016-05"
"8994","2016-10"
"8995","2015-05"
"8996","2007-09"
"8997","2018-11"
"8998","2018-11"
"8999","2011-08"
"9000","2009-06"
"9001","2017-05"
"9002","2018-11"
"9003","2018-11"
"9004","2018-11"
"9005","2018-11"
"9006","2018-11"
"9007","2018-11"
"9008","2018-11"
"9009","2018-11"
"9010","2018-11"
"9011","2018-11"
"9012","2017-07"
"9013","2018-07"
"9014","2018-11"
"9015","2018-11"
"9016","2018-11"
"9017","2018-11"
"9018","2018-11"
"9019","2018-11"
"9020","2018-11"
"9021","2018-11"
"9022","2018-11"
"9023","2018-11"
"9024","2018-11"
"9025","2018-11"
"9026","2018-11"
"9027","2018-11"
"9028","2018-11"
"9029","2018-11"
"9030","2018-11"
"9031","2018-10"
"9032","2018-11"
"9033","2018-11"
"9034","2018-11"
"9035","2018-09"
"9036","2018-11"
"9037","2018-11"
"9038","2018-11"
"9039","2018-11"
"9040","2018-11"
"9041","2018-11"
"9042","2018-12"
"9043","2018-12"
"9044","2018-12"
"9045","2018-12"
"9046","2018-12"
"9047","2018-12"
"9048","2008-10"
"9049","2018-12"
"9050","2018-12"
"9051","2018-12"
"9052","2018-12"
"9053","2018-12"
"9054","2018-12"
"9055","2018-12"
"9056","2016-05"
"9057","2018-12"
"9058","2018-12"
"9059","2018-09"
"9060","2018-12"
"9061","2018-12"
"9062","2018-12"
"9063","2018-12"
"9064","2018-12"
"9065","2018-12"
"9066","2018-12"
"9067","2018-12"
"9068","2018-12"
"9069","2018-12"
"9070","2018-12"
"9071","2018-12"
"9072","2018-12"
"9073","2018-12"
"9074","2018-12"
"9075","2018-12"
"9076","2018-12"
"9077","2018-12"
"9078","2017-08"
"9079","2018-09"
"9080","2018-12"
"9081","2018-12"
"9082","2018-12"
"9083","2018-12"
"9084","2018-12"
"9085","2018-12"
"9086","2018-12"
"9087","2018-12"
"9088","2018-12"
"9089","2018-12"
"9090","2019-01"
"9091","2019-01"
"9092","2019-01"
"9093","2019-01"
"9094","2019-01"
"9095","2019-01"
"9096","2019-01"
"9097","2019-01"
"9098","2019-01"
"9099","2018-08"
"9100","2019-01"
"9101","2019-01"
"9102","2018-10"
"9103","2006-08"
"9104","2019-01"
"9105","2019-01"
"9106","2019-01"
"9107","2019-01"
"9108","2019-01"
"9109","2017-12"
"9110","2019-01"
"9111","2019-01"
"9112","2018-06"
"9113","2019-01"
"9114","2019-01"
"9115","2019-02"
"9116","2019-02"
"9117","2019-02"
"9118","2019-02"
"9119","2019-02"
"9120","2019-02"
"9121","2016-08"
"9122","2018-07"
"9123","2017-02"
"9124","2017-02"
"9125","2019-02"
"9126","2019-02"
"9127","2019-02"
"9128","2019-02"
"9129","2019-02"
"9130","2019-02"
"9131","2008-03"
"9132","2019-02"
"9133","2016-08"
"9134","2016-04"
"9135","2016-12"
"9136","2019-02"
"9137","2019-02"
"9138","2019-02"
"9139","2019-02"
"9140","2017-11"
"9141","2019-02"
"9142","2019-02"
"9143","2019-02"
"9144","2019-02"
"9145","2019-02"
"9146","2019-02"
"9147","2008-09"
"9148","2008-09"
"9149","2008-09"
"9150","2008-09"
"9151","2008-09"
"9152","2008-09"
"9153","2008-09"
"9154","2008-09"
"9155","2008-09"
"9156","2008-09"
"9157","2008-09"
"9158","2008-09"
"9159","2008-09"
"9160","2008-09"
"9161","2008-09"
"9162","2008-09"
"9163","2008-09"
"9164","2008-10"
"9165","2008-10"
"9166","2008-10"
"9167","2008-10"
"9168","2008-10"
"9169","2008-10"
"9170","2008-10"
"9171","2008-10"
"9172","2008-10"
"9173","2008-10"
"9174","2008-10"
"9175","2008-10"
"9176","2008-10"
"9177","2008-10"
"9178","2008-10"
"9179","2008-10"
"9180","2008-10"
"9181","2008-10"
"9182","2008-10"
"9183","2008-10"
"9184","2008-10"
"9185","2008-10"
"9186","2008-10"
"9187","2008-10"
"9188","2008-10"
"9189","2008-10"
"9190","2008-10"
"9191","2008-10"
"9192","2008-10"
"9193","2008-10"
"9194","2008-10"
"9195","2008-10"
"9196","2008-10"
"9197","2008-10"
"9198","2008-10"
"9199","2008-10"
"9200","2008-10"
"9201","2008-10"
"9202","2008-10"
"9203","2008-10"
"9204","2008-10"
"9205","2008-10"
"9206","2008-10"
"9207","2008-10"
"9208","2008-10"
"9209","2008-11"
"9210","2008-11"
"9211","2008-11"
"9212","2008-11"
"9213","2008-11"
"9214","2008-11"
"9215","2008-11"
"9216","2008-11"
"9217","2008-11"
"9218","2008-11"
"9219","2008-11"
"9220","2008-11"
"9221","2008-11"
"9222","2008-11"
"9223","2008-11"
"9224","2008-11"
"9225","2008-11"
"9226","2008-11"
"9227","2008-11"
"9228","2008-11"
"9229","2008-11"
"9230","2008-11"
"9231","2008-11"
"9232","2008-11"
"9233","2008-11"
"9234","2008-11"
"9235","2008-11"
"9236","2008-11"
"9237","2008-11"
"9238","2008-11"
"9239","2008-11"
"9240","2008-11"
"9241","2016-05"
"9242","2016-05"
"9243","2008-11"
"9244","2008-11"
"9245","2008-11"
"9246","2008-11"
"9247","2008-11"
"9248","2008-11"
"9249","2008-12"
"9250","2008-12"
"9251","2008-12"
"9252","2008-12"
"9253","2008-12"
"9254","2008-12"
"9255","2008-12"
"9256","2008-12"
"9257","2008-12"
"9258","2008-12"
"9259","2008-12"
"9260","2008-12"
"9261","2008-12"
"9262","2008-12"
"9263","2008-12"
"9264","2008-12"
"9265","2008-12"
"9266","2008-12"
"9267","2008-12"
"9268","2013-05"
"9269","2008-12"
"9270","2008-12"
"9271","2008-12"
"9272","2008-12"
"9273","2008-12"
"9274","2008-12"
"9275","2008-12"
"9276","2008-12"
"9277","2008-12"
"9278","2008-12"
"9279","2008-12"
"9280","2009-01"
"9281","2009-01"
"9282","2009-01"
"9283","2009-01"
"9284","2009-01"
"9285","2009-01"
"9286","2009-01"
"9287","2009-01"
"9288","2009-01"
"9289","2009-01"
"9290","2009-01"
"9291","2009-01"
"9292","2009-01"
"9293","2009-01"
"9294","2009-01"
"9295","2009-01"
"9296","2009-01"
"9297","2009-01"
"9298","2009-01"
"9299","2009-01"
"9300","2009-01"
"9301","2009-01"
"9302","2009-01"
"9303","2009-01"
"9304","2009-02"
"9305","2009-02"
"9306","2009-02"
"9307","2009-02"
"9308","2009-02"
"9309","2009-02"
"9310","2009-02"
"9311","2009-02"
"9312","2009-02"
"9313","2009-02"
"9314","2009-02"
"9315","2009-02"
"9316","2009-02"
"9317","2009-02"
"9318","2009-02"
"9319","2009-02"
"9320","2009-02"
"9321","2009-02"
"9322","2009-02"
"9323","2009-02"
"9324","2009-02"
"9325","2018-02"
"9326","2009-02"
"9327","2009-02"
"9328","2009-02"
"9329","2009-03"
"9330","2009-03"
"9331","2009-03"
"9332","2009-03"
"9333","2009-03"
"9334","2009-03"
"9335","2009-03"
"9336","2009-03"
"9337","2009-03"
"9338","2009-03"
"9339","2009-03"
"9340","2009-03"
"9341","2009-03"
"9342","2009-03"
"9343","2009-03"
"9344","2009-03"
"9345","2009-03"
"9346","2009-03"
"9347","2009-04"
"9348","2009-04"
"9349","2009-04"
"9350","2009-04"
"9351","2009-04"
"9352","2009-04"
"9353","2009-04"
"9354","2009-04"
"9355","2009-04"
"9356","2009-04"
"9357","2009-04"
"9358","2009-04"
"9359","2009-04"
"9360","2009-04"
"9361","2009-04"
"9362","2009-04"
"9363","2009-04"
"9364","2009-04"
"9365","2009-04"
"9366","2009-04"
"9367","2009-04"
"9368","2009-04"
"9369","2009-04"
"9370","2009-04"
"9371","2009-04"
"9372","2009-04"
"9373","2009-04"
"9374","2009-04"
"9375","2009-04"
"9376","2009-04"
"9377","2009-04"
"9378","2009-04"
"9379","2009-04"
"9380","2009-04"
"9381","2009-04"
"9382","2009-04"
"9383","2009-04"
"9384","2009-04"
"9385","2009-04"
"9386","2009-05"
"9387","2009-05"
"9388","2009-05"
"9389","2009-05"
"9390","2009-05"
"9391","2009-05"
"9392","2009-05"
"9393","2009-05"
"9394","2009-05"
"9395","2009-05"
"9396","2009-05"
"9397","2009-05"
"9398","2009-05"
"9399","2009-05"
"9400","2009-05"
"9401","2009-05"
"9402","2009-05"
"9403","2009-05"
"9404","2009-05"
"9405","2009-05"
"9406","2009-05"
"9407","2009-05"
"9408","2009-05"
"9409","2009-05"
"9410","2009-05"
"9411","2009-05"
"9412","2009-05"
"9413","2009-05"
"9414","2009-05"
"9415","2009-05"
"9416","2009-05"
"9417","2009-05"
"9418","2009-05"
"9419","2009-05"
"9420","2009-05"
"9421","2009-05"
"9422","2009-05"
"9423","2009-05"
"9424","2009-05"
"9425","2009-05"
"9426","2009-05"
"9427","2009-05"
"9428","2009-05"
"9429","2009-05"
"9430","2009-05"
"9431","2009-05"
"9432","2009-06"
"9433","2009-06"
"9434","2009-06"
"9435","2009-06"
"9436","2009-06"
"9437","2009-06"
"9438","2009-06"
"9439","2009-06"
"9440","2009-06"
"9441","2009-06"
"9442","2009-06"
"9443","2009-06"
"9444","2009-06"
"9445","2009-06"
"9446","2009-06"
"9447","2009-06"
"9448","2009-06"
"9449","2009-06"
"9450","2009-06"
"9451","2009-06"
"9452","2009-06"
"9453","2009-06"
"9454","2009-06"
"9455","2009-06"
"9456","2009-06"
"9457","2009-06"
"9458","2009-06"
"9459","2009-06"
"9460","2009-06"
"9461","2009-06"
"9462","2009-06"
"9463","2009-06"
"9464","2009-06"
"9465","2009-06"
"9466","2009-06"
"9467","2009-06"
"9468","2009-06"
"9469","2009-06"
"9470","2009-06"
"9471","2009-06"
"9472","2009-06"
"9473","2009-06"
"9474","2009-07"
"9475","2016-06"
"9476","2009-07"
"9477","2009-07"
"9478","2009-07"
"9479","2009-07"
"9480","2009-07"
"9481","2009-07"
"9482","2009-07"
"9483","2009-07"
"9484","2009-07"
"9485","2009-07"
"9486","2009-07"
"9487","2017-02"
"9488","2009-07"
"9489","2009-07"
"9490","2009-07"
"9491","2009-07"
"9492","2009-07"
"9493","2009-07"
"9494","2009-07"
"9495","2009-07"
"9496","2009-07"
"9497","2009-07"
"9498","2009-07"
"9499","2009-07"
"9500","2009-07"
"9501","2009-07"
"9502","2009-07"
"9503","2009-07"
"9504","2009-07"
"9505","2009-07"
"9506","2009-07"
"9507","2016-05"
"9508","2016-05"
"9509","2016-05"
"9510","2018-02"
